State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,11/07/2023,3500,6000,4000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,18/07/2023,5000,8000,6500,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,18/10/2023,2000,2100,2000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,20/11/2023,2300,2300,2300,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,15/04/2024,4000,6000,5000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,Ref grade-1,01/02/2025,5000,5000,5000,18
Karnataka,Mysore,Hunsur,Orange,Orange,Medium,24/12/2011,330,330,330,18
Karnataka,Mysore,Hunsur,Orange,Orange,Medium,10/11/2009,400,400,400,18
Karnataka,Mysore,Hunsur,Orange,Orange,Medium,01/12/2009,600,600,600,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,26/11/2015,3000,3200,3100,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,23/12/2015,2000,2000,2000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,01/04/2020,2000,3000,2500,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,02/04/2020,3000,5000,4500,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,09/04/2020,2500,5000,4000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,26/04/2020,2500,5500,5000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,30/07/2020,2500,3000,2700,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,06/08/2020,2000,4000,3000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,29/08/2020,3200,4000,3600,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,30/08/2020,3000,4000,3500,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,02/09/2020,2400,3500,3000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,12/09/2020,3000,3500,3200,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,14/09/2020,3000,4500,3500,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,19/09/2020,2500,3500,3000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,26/09/2020,2700,3600,3200,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,15/06/2021,3500,5500,5000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,10/07/2021,2500,4500,3000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,27/08/2021,2200,3800,3200,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,08/09/2021,2500,4000,3500,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,12/09/2021,2500,3500,3000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,11/10/2021,2500,3500,3200,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,22/10/2021,2500,4000,3200,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,23/10/2021,2500,4000,3200,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,25/10/2021,2800,4000,3200,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,02/11/2021,2600,3500,3300,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,07/11/2021,2600,3500,3200,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,08/11/2021,2600,3500,3200,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,15/11/2021,2888,3571,3100,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,29/11/2021,2205,2791,2600,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,06/12/2021,3045,3571,3400,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,08/12/2021,2000,2000,2000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,17/12/2021,3571,3571,3571,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,23/12/2021,2300,2300,2300,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,30/12/2021,3000,4500,4100,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,01/01/2022,3000,4500,4000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,17/01/2022,2500,4000,3000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,16/02/2022,2800,3578,3043,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,22/02/2022,5230,5230,5230,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,05/03/2022,4000,4100,4000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,12/03/2022,3500,4000,3700,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,22/03/2022,3500,4000,4000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,29/03/2022,3500,4500,4000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,24/05/2022,4000,6000,5000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,08/06/2022,4000,6000,5000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,12/09/2022,4000,4000,4000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,13/10/2022,2000,3500,3000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,29/10/2022,1615,1700,1650,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,08/11/2022,2000,2160,2100,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,17/11/2022,1835,2200,2000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,18/11/2022,2040,2040,2040,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,22/11/2022,1900,2000,2000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,03/12/2022,1300,1961,1800,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,02/01/2023,2000,2000,2000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,27/01/2023,2000,2500,2100,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,28/01/2023,1900,2000,1900,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,17/02/2023,1800,2500,2300,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,24/02/2023,1800,2000,1895,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,25/02/2023,1800,1800,1800,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,02/03/2023,2500,2500,2500,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,07/03/2023,2000,2000,2000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,04/04/2023,2500,4000,3600,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,04/06/2023,3000,7000,6500,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,04/07/2023,3000,7000,6000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,20/07/2023,4000,7000,5500,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,03/08/2023,4000,5000,4800,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,17/08/2023,6185,6185,6185,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,21/08/2023,6097,6363,6097,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,04/09/2023,2500,2500,2500,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,11/09/2023,2750,2750,2750,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,16/11/2023,2500,2500,2500,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,22/06/2021,3000,6000,4500,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,25/06/2021,2500,5500,4500,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,18/08/2021,2200,3500,3000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,19/08/2021,2500,4000,3200,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,31/08/2021,2000,3500,3000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,03/09/2021,2500,3500,3200,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,19/09/2021,2500,3500,3200,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,21/09/2021,2500,4000,3200,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,23/09/2021,2500,4000,3200,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,24/09/2021,2500,4000,3200,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,26/09/2021,2500,4100,3500,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,14/10/2021,2800,4000,3200,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,27/10/2021,2500,4000,3500,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,03/11/2021,2800,4000,3200,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,11/11/2021,2800,3800,3400,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,22/11/2021,1313,1851,1600,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,30/11/2021,2615,2615,2615,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,15/12/2021,2500,2500,2500,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,21/12/2021,6800,6800,6800,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,22/12/2021,2500,2700,2500,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,03/04/2020,2500,4500,3500,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,05/04/2020,2500,5000,4500,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,15/04/2020,2000,5500,5000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,21/04/2020,2000,5000,4500,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,22/04/2020,2500,5500,5000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,27/04/2020,3000,5000,4500,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,20/06/2020,3000,5000,4000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,24/06/2020,3000,5000,4000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,26/08/2020,2500,3500,3000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,31/08/2020,3000,4500,3700,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,13/09/2020,3500,4500,4000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,21/09/2020,2500,4000,3200,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,23/09/2020,2500,3500,3000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,21/11/2015,2000,2000,2000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,20/07/2016,2600,2700,2666,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,28/07/2016,1500,1800,1600,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,07/01/2023,1800,1800,1800,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,30/01/2023,2000,2500,2500,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,31/01/2023,1800,2500,2400,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,01/02/2023,1800,2500,2000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,21/02/2023,1800,1800,1800,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,22/02/2023,1900,1900,1900,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,08/03/2023,2300,2300,2300,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,28/03/2023,3000,3000,3000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,27/04/2023,2500,4000,3500,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,13/07/2023,4000,6000,4500,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,15/07/2023,5000,7000,6000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,30/08/2023,2500,2500,2500,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,17/10/2023,2320,2340,2320,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,17/11/2023,2000,2000,2000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,11/01/2022,3500,4000,3700,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,21/01/2022,3000,4000,3500,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,31/01/2022,3926,4666,4000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,01/02/2022,3526,5153,4200,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,17/02/2022,2777,4166,3125,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,21/02/2022,3800,4600,4100,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,23/02/2022,3570,4000,4000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,03/03/2022,3500,4100,4000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,09/03/2022,3500,4000,3700,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,17/03/2022,3500,4000,3800,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,18/03/2022,3500,4000,3700,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,27/04/2022,5000,5000,5000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,28/05/2022,4000,6000,5000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,30/08/2022,2500,2500,2500,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,05/09/2022,2000,2500,2500,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,20/10/2022,1800,2000,2000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,27/10/2022,2000,3500,2500,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,28/10/2022,2000,2000,2000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,10/11/2022,1700,1900,1800,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,01/12/2022,1600,2100,1800,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,07/12/2022,1650,2000,1800,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,17/12/2022,1600,1600,1600,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,22/12/2022,1800,1800,1800,18
Karnataka,Mysore,Hunsur,Orange,Orange,Medium,28/01/2013,1000,1000,1000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,20/10/2015,1438,3333,2000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,21/10/2015,1200,1200,1200,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,19/12/2015,2000,2000,2000,18
Karnataka,Mysore,Hunsur,Orange,Orange,Medium,06/11/2009,400,400,400,18
Karnataka,Mysore,Hunsur,Orange,Orange,Medium,13/11/2009,280,280,280,18
Karnataka,Mysore,Hunsur,Orange,Orange,Medium,16/11/2009,500,500,500,18
Karnataka,Mysore,Hunsur,Orange,Orange,Medium,17/12/2009,200,200,200,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,04/02/2016,1800,1900,1838,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,15/02/2016,1400,1500,1427,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,10/06/2021,3500,6000,4500,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,30/06/2021,2500,5000,4000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,06/07/2021,2500,4500,4000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,21/08/2021,2500,3500,3000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,04/09/2021,2500,3500,3200,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,07/09/2021,2500,4000,3200,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,11/09/2021,2500,3500,3000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,20/09/2021,2500,4000,3200,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,28/09/2021,2500,4200,3600,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,29/09/2021,2600,4000,3200,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,07/10/2021,2500,3500,3200,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,09/10/2021,2600,3500,3200,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,12/10/2021,3000,3800,3500,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,13/10/2021,2500,3800,3200,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,17/10/2021,2500,3800,3200,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,26/10/2021,2500,4000,3200,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,04/11/2021,2800,3500,3200,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,14/11/2021,2888,3030,3000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,26/11/2021,2888,2888,2888,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,02/12/2021,2720,2791,2750,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,10/12/2021,2518,2518,2518,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,20/12/2021,2500,2500,2500,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,27/12/2021,2800,3000,2900,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,07/04/2020,3000,5000,4000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,08/04/2020,3000,5000,4000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,13/04/2020,3000,5500,4500,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,18/04/2020,2500,5500,5000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,23/04/2020,2500,5500,4500,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,13/06/2020,3000,4000,3500,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,03/08/2020,2800,3200,3000,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,07/03/2022,3500,4000,3800,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,14/03/2022,3500,4000,3800,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,19/03/2022,3500,4000,3800,18
Karnataka,Mysore,Mysore (Bandipalya),Orange,Orange,FAQ,06/04/2022,5000,5000,5000,18
